taxonKey,vernacularName,language,source,sourceTaxonKey,preferred,country,area
2685552,Nordmann zilverspar,nld,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,Nordmann-Tanne,deu,"Taxon list of vascular plants from Bavaria, Germany compiled in the context of the BFL project",116804192,NA,DE,NA
2685552,Nordmanns-Tanne,deu,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,Nordmanns-Tanne,deu,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,Nordmannsgran,dan,National checklist of all species occurring in Denmark,168572531,NA,DK,NA
2685552,Nordmannsgran,nor,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,Nordmannstanne,deu,GRIN Taxonomy,101400555,NA,NA,NA
2685552,Sapin de Nordmann,fra,DAISIE - Inventory of alien invasive species in Europe,159500231,NA,NA,NA
2685552,Sapin du Caucase,fra,DAISIE - Inventory of alien invasive species in Europe,159500231,NA,NA,NA
2685552,Turkey fir,,NCBI Taxonomy,103018794,NA,NA,NA
2685552,abete del Caucaso,ita,GRIN Taxonomy,101400555,NA,NA,NA
2685552,abeto de Nordmann,spa,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,abeto del Cáucaso,spa,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,abeto-do-cáucaso,por,DAISIE - Inventory of alien invasive species in Europe,159500231,NA,NA,NA
2685552,abeto-do-cáucaso,por,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,jedla Nordmannova,slk,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,jedle kavkazká,ces,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,kaukázusi jegenyefenyő,hun,DAISIE - Inventory of alien invasive species in Europe,159500231,NA,NA,NA
2685552,kavkaska jela,,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,nordmannsgran,swe,GRIN Taxonomy,101400555,NA,NA,NA
2685552,sapin de Nordmann,fra,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,sapin de Nordmann,fra,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,пихта кавказская (pikhta kavkazskaya),rus,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,пихта кавказская (pikhta kavkazskaya),rus,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,пихта нордмана (pikhta nordmana),rus,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,高加索冷杉 (gao jia suo leng shan),zho,Catalogue of Life Checklist,175152453,NA,NA,NA
2685552,Caucasian Fir,eng,United Kingdom Species Inventory (UKSI),180134229,TRUE,NA,NA
2685552,Caucasian Fir,eng,The IUCN Red List of Threatened Species,176755150,TRUE,NA,NA
2685552,Kaukasische zilverspar,nld,Checklist Dutch Species Register - Nederlands Soortenregister,124612815,TRUE,NA,NA
2685552,nordmannsgran,swe,Dyntaxa. Svensk taxonomisk databas,160006019,TRUE,SE,NA
2685552,Amza,abk,The IUCN Red List of Threatened Species,176755150,FALSE,NA,NA
2685552,Dogu Karadeniz Goknan,tur,The IUCN Red List of Threatened Species,176755150,FALSE,NA,NA
2685552,Egevin,hye,The IUCN Red List of Threatened Species,176755150,FALSE,NA,NA
2685552,Ffynidwydd y Cawcasws,cym,United Kingdom Species Inventory (UKSI),180134229,FALSE,NA,NA
2685552,Ffynidwydden Gawcasaidd,cym,United Kingdom Species Inventory (UKSI),180134229,FALSE,NA,NA
2685552,Ffynidwydden y Cawcasws,cym,United Kingdom Species Inventory (UKSI),180134229,FALSE,NA,NA
2685552,Kazazdagi Fir,eng,The IUCN Red List of Threatened Species,176755150,FALSE,NA,NA
2685552,Nordmann Fir,eng,The IUCN Red List of Threatened Species,176755150,FALSE,NA,NA
2685552,Pikhta kavkazkaya,rus,The IUCN Red List of Threatened Species,176755150,FALSE,NA,NA
2685552,Sotchi,kat,The IUCN Red List of Threatened Species,176755150,FALSE,NA,NA
2685552,kaukasisk ädelgran,swe,Dyntaxa. Svensk taxonomisk databas,160006019,FALSE,SE,NA
2685464,Abete di Spagna,ita,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,Andalusische Tanne,deu,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,Hedgehog fir,eng,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,Sapin d'Andalousie,fra,DAISIE - Inventory of alien invasive species in Europe,159500244,NA,NA,NA
2685464,Sapin d'Espagne,fra,DAISIE - Inventory of alien invasive species in Europe,159500244,NA,NA,NA
2685464,Spaanse zilverspar,nld,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,Spanische Tanne,deu,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,Spanische Tanne,deu,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,Spanish fir,eng,GRIN Taxonomy,101400655,NA,NA,NA
2685464,Spanish fir,eng,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,Spanish fir,eng,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,Spanish fir,,NCBI Taxonomy,103018818,NA,NA,NA
2685464,Spanish fir,eng,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,abete di Spagna,ita,GRIN Taxonomy,101400655,NA,NA,NA
2685464,abeto de España,spa,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,abeto-de-espanha,por,DAISIE - Inventory of alien invasive species in Europe,159500244,NA,NA,NA
2685464,abeto-espanhol,por,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,abeto-espanhol,por,GRIN Taxonomy,101400655,NA,NA,NA
2685464,hedgehog fir,eng,GRIN Taxonomy,101400655,NA,NA,NA
2685464,hedgehog fir,,NCBI Taxonomy,103018818,NA,NA,NA
2685464,jedla španielska,slk,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,pino,spa,GRIN Taxonomy,101400655,NA,NA,NA
2685464,pino pinsapo,spa,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,pinsapo,spa,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,pinsapo,spa,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,pinsapo,spa,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,pinsapo,spa,GRIN Taxonomy,101400655,NA,NA,NA
2685464,sapin d'Espagne,fra,GRIN Taxonomy,101400655,NA,NA,NA
2685464,sapin d'Espagne,fra,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,sapin d'Espagne,fra,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,sapin pinsapo,fra,GRIN Taxonomy,101400655,NA,NA,NA
2685464,spanische Tanne,deu,GRIN Taxonomy,101400655,NA,NA,NA
2685464,spanskgran,swe,GRIN Taxonomy,101400655,NA,NA,NA
2685464,španjolska jela,,Catalogue of Life Checklist,171911902,NA,NA,NA
2685464,Spaanse zilverspar,nld,Checklist Dutch Species Register - Nederlands Soortenregister,152470584,TRUE,NA,NA
2685464,Spanish Fir,eng,The IUCN Red List of Threatened Species,176755157,TRUE,NA,NA
2685464,Spanish Fir,eng,United Kingdom Species Inventory (UKSI),180134215,TRUE,NA,NA
2685464,spanskgran,swe,Dyntaxa. Svensk taxonomisk databas,160005995,TRUE,SE,NA
2685464,Pinsapo,spa,The IUCN Red List of Threatened Species,176755157,FALSE,NA,NA
2685308,Abete bianco americano,ita,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,Abete nobile,ita,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,Christmastree,eng,GRIN Taxonomy,101400642,NA,NA,NA
2685308,Edel-Tanne,deu,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,Edel-Tanne,deu,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,Edel-Tanne,deu,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,Edele zilverspar,nld,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,Edle Tanne,deu,"Taxon list of vascular plants from Bavaria, Germany compiled in the context of the BFL project",116804200,NA,DE,NA
2685308,Nemes jegenyefenyo,hun,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,Nobelgran,nor,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,Nobilis,dan,National checklist of all species occurring in Denmark,168572524,NA,DK,NA
2685308,Nobilisgran,dan,National checklist of all species occurring in Denmark,168572524,NA,DK,NA
2685308,Nobilisædelgran,dan,National checklist of all species occurring in Denmark,168572524,NA,DK,NA
2685308,Noble Fir,eng,DAISIE - Inventory of alien invasive species in Europe,159500247,NA,NA,NA
2685308,Noble fir,eng,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,Noble fir,eng,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,Noble fir,eng,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,Noble fir,eng,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,Red fir,eng,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,Red fir,eng,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,Sølv-ædelgran,dan,National checklist of all species occurring in Denmark,168572524,NA,DK,NA
2685308,Sølvgran,dan,National checklist of all species occurring in Denmark,168572524,NA,DK,NA
2685308,White fir,eng,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,White fir,eng,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,abete nobile,ita,GRIN Taxonomy,101400642,NA,NA,NA
2685308,abeto noble,spa,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,kaskadgran,swe,GRIN Taxonomy,101400642,NA,NA,NA
2685308,noble fir,eng,GRIN Taxonomy,101400642,NA,NA,NA
2685308,noble fir,eng,Integrated Taxonomic Information System (ITIS),102190448,NA,NA,NA
2685308,plemenita jela,,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,red fir,eng,GRIN Taxonomy,101400642,NA,NA,NA
2685308,red fir,eng,Integrated Taxonomic Information System (ITIS),102190448,NA,NA,NA
2685308,sapin noble,fra,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,sapin noble,fra,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,white fir,eng,Integrated Taxonomic Information System (ITIS),102190448,NA,NA,NA
2685308,пихта высокая (pikhta vysokaya),rus,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,高大冷杉 (gao da leng shan),zho,Catalogue of Life Checklist,171911891,NA,NA,NA
2685308,Edelspar,nld,Checklist Dutch Species Register - Nederlands Soortenregister,152470583,TRUE,NA,NA
2685308,Noble Fir,eng,The IUCN Red List of Threatened Species,176755156,TRUE,NA,NA
2685308,Noble Fir,eng,United Kingdom Species Inventory (UKSI),180134223,TRUE,NA,NA
2685308,kaskadgran,swe,Dyntaxa. Svensk taxonomisk databas,160006014,TRUE,SE,NA
2685308,Ffynidwydden Urddasol,cym,United Kingdom Species Inventory (UKSI),180134223,FALSE,NA,NA
2685308,Ffynidwydden Urddasol,cym,United Kingdom Species Inventory (UKSI),180134223,FALSE,NA,NA
2979331,Mulga,eng,"Global Register of Introduced and Invasive Species - Hawaii, United States (ver.2.0, 2022)",205108180,NA,US,Hawaii
2979331,mulga,,GRIN Taxonomy,101358973,NA,NA,NA
2979331,mulga,eng,Integrated Taxonomic Information System (ITIS),102285145,NA,NA,NA
2979331,mulga,,NCBI Taxonomy,103128655,NA,NA,NA
2979331,Mulga,eng,The IUCN Red List of Threatened Species,176807281,TRUE,NA,NA
2981001,Akasia kuning,msa,Malaysian Mangrove,115098593,NA,NA,NA
2981001,Akasia kuning,msa,Malaysian Mangrove,115098593,NA,NA,NA
2981001,Akasia kuning,msa,Malaysian Mangrove,115098593,NA,NA,NA
2981001,Akasia kuning,msa,Malaysian Mangrove,115098593,NA,NA,NA
2981001,Darwin black wattle,eng,GRIN Taxonomy,101358987,NA,NA,NA
2981001,Darwin black wattle,,Integrated Taxonomic Information System (ITIS),102285162,NA,NA,NA
2981001,Earleaf acacia,eng,"Global Register of Introduced and Invasive Species - Hawaii, United States (ver.2.0, 2022)",205108259,NA,US,Hawaii
2981001,Earleaf acacia,eng,"Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)",205116381,NA,US,conterminous 48 United States
2981001,Papuan wattle,,Integrated Taxonomic Information System (ITIS),102285162,NA,NA,NA
2981001,acácia,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,164571197,NA,NA,NA
2981001,acácia-auriculada,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,164571197,NA,NA,NA
2981001,auri,,Integrated Taxonomic Information System (ITIS),102285162,NA,NA,NA
2981001,black wattle,eng,GRIN Taxonomy,101358987,NA,NA,NA
2981001,blackwattle,,Integrated Taxonomic Information System (ITIS),102285162,NA,NA,NA
2981001,ear-leaf acacia,eng,GRIN Taxonomy,101358987,NA,NA,NA
2981001,ear-pod wattle,eng,GRIN Taxonomy,101358987,NA,NA,NA
2981001,earleaf acacia,eng,Integrated Taxonomic Information System (ITIS),102285162,NA,NA,NA
2981001,northern black wattle,eng,GRIN Taxonomy,101358987,NA,NA,NA
2981001,tuhkehn pweimau,,Integrated Taxonomic Information System (ITIS),102285162,NA,NA,NA
2981001,Ear-leaf Acacia,eng,The IUCN Red List of Threatened Species,176807232,TRUE,NA,NA
2981303,Bailey's acacia,eng,Integrated Taxonomic Information System (ITIS),102285163,NA,NA,NA
2981303,Bailey's acacia,eng,GRIN Taxonomy,101358989,NA,NA,NA
2981303,Bailey's wattle,eng,GRIN Taxonomy,101358989,NA,NA,NA
2981303,Bailey-se-wattel,afr,GRIN Taxonomy,101358989,NA,NA,NA
2981303,Cootamundra wattle,eng,"Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)",205116733,NA,US,conterminous 48 United States
2981303,Cootamundra wattle,eng,GRIN Taxonomy,101358989,NA,NA,NA
2981303,Cootamundra wattle,eng,Integrated Taxonomic Information System (ITIS),102285163,NA,NA,NA
2981303,Mimosa de Bailey,fra,DAISIE - Inventory of alien invasive species in Europe,159513686,NA,NA,NA
2981303,guldakacia,swe,GRIN Taxonomy,101358989,NA,NA,NA
2979743,Snowy River wattle,eng,GRIN Taxonomy,101359015,NA,NA,NA
2979743,Snowy River wattle,eng,Integrated Taxonomic Information System (ITIS),102285166,NA,NA,NA
2978348,hop mulga,eng,GRIN Taxonomy,101359076,NA,NA,NA
2979559,Knife acacia,eng,"Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)",205116284,NA,US,conterminous 48 United States
2979559,Mimosa-couteau,fra,DAISIE - Inventory of alien invasive species in Europe,159513688,NA,NA,NA
2979559,knife acacia,eng,Integrated Taxonomic Information System (ITIS),102285182,NA,NA,NA
2979559,knife acacia,eng,GRIN Taxonomy,101359081,NA,NA,NA
2979559,knife-leaf wattle,eng,GRIN Taxonomy,101359081,NA,NA,NA
2979559,Knife-leaf Wattle,eng,The IUCN Red List of Threatened Species,192034174,TRUE,NA,NA
2979559,Dogtooth Wattle,eng,The IUCN Red List of Threatened Species,192034174,FALSE,NA,NA
2979559,Golden-glow Wattle,eng,The IUCN Red List of Threatened Species,192034174,FALSE,NA,NA
2979559,Half-moon Wattle,eng,The IUCN Red List of Threatened Species,192034174,FALSE,NA,NA
2980425,Coastal wattle,eng,"Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)",205116312,NA,US,conterminous 48 United States
2980425,Shita agulat-zra'im,heb,DAISIE - Inventory of alien invasive species in Europe,159513697,NA,NA,NA
2980425,coastal wattle,eng,GRIN Taxonomy,101359087,NA,NA,NA
2980425,coastal wattle,eng,Integrated Taxonomic Information System (ITIS),102285184,NA,NA,NA
2980425,cyclops acacia,,Integrated Taxonomic Information System (ITIS),102285184,NA,NA,NA
2980425,red eye,eng,Integrated Taxonomic Information System (ITIS),102285184,NA,NA,NA
2980425,redeye,eng,GRIN Taxonomy,101359087,NA,NA,NA
2980425,rooikrans,afr,GRIN Taxonomy,101359087,NA,NA,NA
2980425,שיטה עגולת זרעי,heb,DAISIE - Inventory of alien invasive species in Europe,159513697,NA,NA,NA
2980425,Coastal Wattle,eng,The IUCN Red List of Threatened Species,199010090,TRUE,NA,NA
2980425,Cyclops Acacia,eng,The IUCN Red List of Threatened Species,199010090,FALSE,NA,NA
2980425,Cyclops Wattle,eng,The IUCN Red List of Threatened Species,199010090,FALSE,NA,NA
2980425,One-eyed Wattle,eng,The IUCN Red List of Threatened Species,199010090,FALSE,NA,NA
2980425,Red-eye,eng,The IUCN Red List of Threatened Species,199010090,FALSE,NA,NA
2980425,Red-eyed Wattle,eng,The IUCN Red List of Threatened Species,199010090,FALSE,NA,NA
2980425,Redwreath Acacia,eng,The IUCN Red List of Threatened Species,199010090,FALSE,NA,NA
2980425,Rooikrans,afr,The IUCN Red List of Threatened Species,199010090,FALSE,NA,NA
2980425,Rooikrans Acacia,afr,The IUCN Red List of Threatened Species,199010090,FALSE,NA,NA
2980425,Wilyawa,,The IUCN Red List of Threatened Species,199010090,FALSE,NA,NA
2979474,Acacia mollissima,ita,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,Gaggia,ita,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,Mimosa,fra,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,Mimosa,ita,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,Mimosa argenté,fra,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,Mimosa d'hiver,fra,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,Mimosa des fleuristes,fra,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,Mimose,deu,GRIN Taxonomy,101359093,NA,NA,NA
2979474,Silberakazie,deu,GRIN Taxonomy,101359093,NA,NA,NA
2979474,Silver wattle,eng,"Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)",205116667,NA,US,conterminous 48 United States
2979474,acacia,spa,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,acacia bianca,ita,GRIN Taxonomy,101359093,NA,NA,NA
2979474,acacia blanc,fra,GRIN Taxonomy,101359093,NA,NA,NA
2979474,acacia de hoja azul,spa,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,acacia francesa,spa,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,acácia-dealbada,por,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,acácia-dealbata,por,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,acácia-dealbata,spa,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,acácia-prateada,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,164804352,NA,NA,NA
2979474,alcacia,spa,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,alcarcia,spa,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,mimosa,eng,Integrated Taxonomic Information System (ITIS),102285186,NA,NA,NA
2979474,mimosa,spa,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,mimosa,eng,GRIN Taxonomy,101359093,NA,NA,NA
2979474,mimosa,por,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,mimosa-prateada,por,Brazilian Flora 2020 project - Projeto Flora do Brasil 2020,164804352,NA,NA,NA
2979474,panji,spa,DAISIE - Inventory of alien invasive species in Europe,159513699,NA,NA,NA
2979474,silver wattle,eng,Integrated Taxonomic Information System (ITIS),102285186,NA,NA,NA
2979474,silver wattle,eng,GRIN Taxonomy,101359093,NA,NA,NA
2979474,silverakacia,swe,GRIN Taxonomy,101359093,NA,NA,NA
2979474,silwerwattel,afr,GRIN Taxonomy,101359093,NA,NA,NA
2979474,weißliche Akazie,deu,GRIN Taxonomy,101359093,NA,NA,NA
2979474,Silver Wattle,eng,The IUCN Red List of Threatened Species,199010091,TRUE,NA,NA
2979474,Blue Wattle,eng,The IUCN Red List of Threatened Species,199010091,FALSE,NA,NA
2979474,Mimosa,eng,The IUCN Red List of Threatened Species,199010091,FALSE,NA,NA
2979778,Green wattle,eng,"Global Register of Introduced and Invasive Species - United States (Contiguous) (ver.2.0, 2022)",205116801,NA,US,conterminous 48 United States
2979778,Sydney green wattle,eng,GRIN Taxonomy,101359100,NA,NA,NA
2979778,Sydney wattle,eng,GRIN Taxonomy,101359100,NA,NA,NA
2979778,acacia noir,fra,GRIN Taxonomy,101359100,NA,NA,NA
2979778,black wattle,,Integrated Taxonomic Information System (ITIS),102285189,NA,NA,NA
2979778,black wattle,eng,GRIN Taxonomy,101359100,NA,NA,NA
2979778,early black wattle,eng,GRIN Taxonomy,101359100,NA,NA,NA
2979778,green wattle,eng,GRIN Taxonomy,101359100,NA,NA,NA
2979778,green wattle,eng,Integrated Taxonomic Information System (ITIS),102285189,NA,NA,NA
2979778,groenwattel,afr,GRIN Taxonomy,101359100,NA,NA,NA
2979778,queen wattle,eng,GRIN Taxonomy,101359100,NA,NA,NA
2979778,schwarze Akazie,deu,GRIN Taxonomy,101359100,NA,NA,NA
2979778,xian ye jin he huan,,GRIN Taxonomy,101359100,NA,NA,NA
2979398,sticky wattle,eng,GRIN Taxonomy,101359212,NA,NA,NA
